0.99,20
1,0.265833333
1.5,0.39
2,0.635833333
2.5,0.88
3,1.11625
3.5,1.36
4,1.744583333
4.5,2
5,2.48375
5.5,2.9
6,3.481666667
6.5,3.8
7,4.4425
7.5,5
8,5.515
8.5,5.9
9,6.549583333
9.5,7
10,7.584583333
10.5,8
11,8.619583333
11.5,9
12,9.58125
12.5,10
13,10.43083333
13.5,11
14,11.355
14.5,12
15,12.13125
15.5,12.5
16,12.83333333
16.5,13
17,13.5725
17.5,12.8
18,14.09
18.5,14.2
19,14.64458333
19.5,15
20,15.2
