0.38,26.36041667
0.4,23.1
0.45,16.97916667
0.5,12.72125
0.55,9.727083333
0.6,7.664583333
0.65,6.067916667
0.7,4.80375
0.75,3.93875
0.8,3.140416667
0.85,2.607916667
0.9,2.142083333
0.95,1.742916667
1,1.410416667
