0.099,20
0.1,12.85416667
0.2,11.92291667
0.5,10.79166667
1,9.993333333
1.5,9.6475
2,9.394583333
2.5,9.385416667
3,9.37625
3.5,9.367083333
4,9.357916667
4.5,9.34875
5,9.339583333
5.5,9.327916667
6,9.5
6.5,9.672083333
7,9.844166667
7.5,9.932916667
8,9.961666667
8.5,9.920833333
9,9.908333333
9.5,9.854166667
10,9.844583333
10.5,9.891666667
11,9.93875
11.5,9.985833333
12,10.03291667
12.5,10.08
13,10.12708333
13.5,10.17416667
14,10.22125
14.5,10.26833333
15,10.31541667
15.5,10.3625
16,10.40958333
16.5,10.45666667
17,10.50375
17.5,10.55083333
18,10.59791667
18.5,10.645
19,10.69208333
19.5,10.73916667
20,10.86208333
