0.05,8.39625
0.1,8.795416667
0.2,9.594166667
0.5,10.99125
1,12.52166667
1.5,13.51916667
2,14.05166667
2.5,14.09121217
3,14.12199401
3.5,14.14469045
4,14.18131565
4.5,14.23810664
5,14.31938222
5.5,14.46992792
6,14.60873899
6.5,14.73760169
7,14.85791735
7.5,14.9708063
8,15.07717885
8.5,15.17778504
9,15.27325046
9.5,15.36410256
10,15.45079026
10.5,15.53369897
11,15.6131621
11.5,15.68947008
12,15.76287751
12.5,15.83360884
13,15.90186304
13.5,15.9678173
14,16.03163012
14.5,16.09344391
15,16.15338708
15.5,16.21157585
16,16.26811575
16.5,16.32310289
17,16.37662508
17.5,16.42876276
18,16.47958981
18.5,16.52917423
19,16.5775788
19.5,16.62486155
20,16.71291667
